feedback_times,probabilityLeft,contrastLeft,feedbackType,goCue_times,stimOn_times,choice,rewardVolume,firstMovement_times,contrastRight,response_times
2235.1511,0.8,,-1.0,2233.6939,2233.6639,1.0,0.0,2234.9677985739004,0.0,2235.1148000000003
2242.5588000000002,0.8,0.25,1.0,2241.4248000000002,2241.3971,1.0,1.5,2242.3437985738997,,2242.5587
2246.9287,0.8,1.0,1.0,2246.3545,2246.3218,1.0,1.5,2246.4937985738993,,2246.9286
2250.4605,0.8,0.0625,1.0,2250.0279,2249.9969,1.0,1.5,2250.199798573899,,2250.4604000000004
2254.8255,0.8,,-1.0,2253.4283,2253.3968,1.0,0.0,2254.6527985738985,0.0625,2254.7971
2259.2786,0.8,0.0625,1.0,2258.9429999999998,2258.9132999999997,1.0,1.5,2259.0527985738977,,2259.2785
2262.7558000000004,0.8,1.0,1.0,2262.2364000000002,2262.2044,1.0,1.5,2262.5877985738975,,2262.7557
2266.7553000000003,0.8,0.0,1.0,2265.6458000000002,2265.6133000000004,1.0,1.5,2266.638798573897,,2266.7552
2270.1698,0.8,0.125,1.0,2269.6953000000003,2269.6631,1.0,1.5,2270.0167985738967,,2270.1697000000004
2274.1751000000004,0.8,1.0,1.0,2273.7848000000004,2273.7548,1.0,1.5,2273.8827985738963,,2274.175
2277.4750000000004,0.8,1.0,1.0,2277.0662,2277.0378,1.0,1.5,2277.284798573896,,2277.4749
2283.8230000000003,0.8,0.25,1.0,2281.4677,2281.4377,1.0,1.5,2283.5857985738953,,2283.8229
2287.1824,0.8,,-1.0,2286.9934000000003,2286.9627,1.0,0.0,2287.005798573895,0.25,2287.1426
2291.7702,0.8,0.125,1.0,2291.2599,2291.2294,1.0,1.5,2291.564798573894,,2291.7701
2296.3998,0.8,0.0625,1.0,2295.9535,2295.9206,1.0,1.5,2295.960798573894,,2296.3997
2303.4124,0.8,,-1.0,2299.5109,2299.4790000000003,1.0,0.0,2303.105798573893,1.0,2303.3802
2308.2855999999997,0.8,,1.0,2307.3619,2307.3289999999997,-1.0,1.5,2308.1777985738927,0.0,2308.2855
2312.1885,0.8,0.0625,-1.0,2311.3914,2311.3622,-1.0,0.0,2312.062798573892,,2312.1572
2316.7157,0.8,,1.0,2316.0330000000004,2316.0036,-1.0,1.5,2316.2837985738915,0.25,2316.7156
2319.9994,0.8,0.0,-1.0,2319.5864,2319.5535,-1.0,0.0,2319.8277985738914,,2319.9698
2326.3972,0.8,0.0,-1.0,2324.9719999999998,2324.9454,-1.0,0.0,2326.1567985738907,,2326.3660999999997
2331.6237,0.8,1.0,1.0,2331.2948,2331.262,1.0,1.5,2331.39579857389,,2331.6236
2334.9746,0.8,1.0,1.0,2334.7401999999997,2334.7118,1.0,1.5,2334.7917985738895,,2334.9745
2341.130999,0.8,0.0,-1.0,2338.329699,2338.3028990000003,-1.0,0.0,2339.900798573889,,2341.101099
2347.197999,0.8,0.25,1.0,2346.0355990000003,2346.0029990000003,1.0,1.5,2346.985798573888,,2347.1978990000002
2356.407699,0.8,0.125,1.0,2351.949299,2351.919499,1.0,1.5,2356.2627985738873,,2356.407599
2361.858299,0.8,0.0625,1.0,2361.1994990000003,2361.168999,1.0,1.5,2361.7627985738864,,2361.8581990000002
2365.4049990000003,0.8,,-1.0,2364.799899,2364.7693990000002,1.0,0.0,2365.2317985738864,1.0,2365.372999
2373.600199,0.8,0.0625,1.0,2370.330599,2370.2943990000003,1.0,1.5,2373.3297985738855,,2373.6000990000002
2377.201399,0.8,,-1.0,2377.024399,2376.9941989999998,1.0,0.0,2376.941798573885,0.0625,2377.165299
2381.367399,0.8,1.0,1.0,2381.125899,2381.094199,1.0,1.5,2381.1707985738844,,2381.367299
2386.940599,0.8,,-1.0,2385.655499,2385.627399,1.0,0.0,2386.5087985738837,0.25,2386.906899
2393.908099,0.8,,1.0,2391.390199,2391.360599,-1.0,1.5,2393.804798573883,0.0625,2393.907999
2397.0795989999997,0.8,1.0,1.0,2396.887799,2396.860599,1.0,1.5,2396.7917985738827,,2397.079499
2404.0026989999997,0.8,,-1.0,2401.6573989999997,2401.627099,1.0,0.0,2403.724798573882,0.0,2403.971299
2412.5589990000003,0.8,,1.0,2408.5562990000003,2408.5268990000004,-1.0,1.5,2412.276798573881,0.0,2412.558899
2416.121799,0.8,1.0,1.0,2415.618099,2415.584499,1.0,1.5,2415.7137985738805,,2416.121699
2419.972599,0.8,0.0,-1.0,2419.0594990000004,2419.0268990000004,-1.0,0.0,2419.82979857388,,2419.943299
2424.682999,0.8,0.125,1.0,2424.246199,2424.218299,1.0,1.5,2424.46979857388,,2424.682899
2428.036599,0.8,,-1.0,2427.579599,2427.551299,1.0,0.0,2427.8177985738794,0.0,2428.0067990000002
2432.3301990000004,0.8,0.25,-1.0,2431.9450990000005,2431.917299,-1.0,0.0,2432.125798573879,,2432.3009990000005
2437.636799,0.2,,-1.0,2436.5116989999997,2436.484199,1.0,0.0,2437.445798573878,0.0625,2437.606199
2441.819299,0.2,,-1.0,2441.642299,2441.609699,1.0,0.0,2441.607798573878,0.25,2441.785399
2447.472999,0.2,0.25,-1.0,2445.947799,2445.917799,-1.0,0.0,2447.344798573877,,2447.438499
2452.519599,0.2,0.0625,-1.0,2451.506499,2451.475599,-1.0,0.0,2452.3157985738767,,2452.486099
2460.410799,0.2,,1.0,2456.445099,2456.417299,-1.0,1.5,2460.2367985738756,0.125,2460.410699
2466.504299,0.2,,-1.0,2464.823099,2464.792299,1.0,0.0,2466.217798573875,0.0,2466.4731990000005
2471.994499,0.2,,1.0,2470.461799,2470.433899,-1.0,1.5,2471.7987985738746,0.25,2471.994399
2475.751199,0.2,,1.0,2475.267399,2475.233699,-1.0,1.5,2475.600798573874,0.125,2475.751099
2479.819799,0.2,,1.0,2479.428899,2479.400299,-1.0,1.5,2479.5687985738737,0.0,2479.819699
2483.0897990000003,0.2,,1.0,2482.950299,2482.916799,-1.0,1.5,2482.8547985738733,0.125,2483.089699
2487.0677990000004,0.2,,-1.0,2486.026699,2486.0002990000003,1.0,0.0,2486.8497985738727,0.0625,2487.0369990000004
2493.716499,0.2,0.25,1.0,2491.697399,2491.666399,1.0,1.5,2493.419798573872,,2493.7163990000004
2497.964199,0.2,,-1.0,2496.710999,2496.682799,1.0,0.0,2497.8077985738714,0.0,2497.929599
2503.236299,0.2,,1.0,2503.0097990000004,2502.9749990000005,-1.0,1.5,2503.060798573871,0.25,2503.2361990000004
2507.741999,0.2,,1.0,2507.367299,2507.324799,-1.0,1.5,2507.4117985738703,0.0625,2507.741899
2511.095899,0.2,,1.0,2510.740699,2510.7081989999997,-1.0,1.5,2510.8047985738704,0.25,2511.0957989999997
2516.303599,0.2,,1.0,2514.0620989999998,2514.032699,-1.0,1.5,2516.1737985738696,0.0625,2516.303499
2519.944799,0.2,1.0,-1.0,2519.603799,2519.5744990000003,-1.0,0.0,2519.661798573869,,2519.9125990000002
2524.3607990000005,0.2,,1.0,2524.050399,2524.015299,-1.0,1.5,2524.1447985738687,1.0,2524.3606990000003
2529.4955990000003,0.2,,1.0,2527.4477990000005,2527.4155990000004,-1.0,1.5,2529.409798573868,1.0,2529.495499
2532.837799,0.2,,1.0,2532.605399,2532.574299,-1.0,1.5,2532.656798573868,0.0625,2532.837699
2536.8478990000003,0.2,0.25,-1.0,2535.762799,2535.7320990000003,-1.0,0.0,2536.7517985738673,,2536.815599
2541.852099,0.2,,1.0,2540.761399,2540.724099,-1.0,1.5,2541.762798573867,0.25,2541.851999
2547.193099,0.2,,1.0,2544.766899,2544.732499,-1.0,1.5,2547.006798573866,0.25,2547.1929990000003
2551.089499,0.2,,1.0,2550.2525990000004,2550.215599,-1.0,1.5,2550.983798573866,0.0625,2551.089399
2557.335399,0.2,,1.0,2556.170299,2556.140499,-1.0,1.5,2557.171798573865,0.0,2557.335299
2561.5570989999997,0.2,,1.0,2560.379799,2560.3482989999998,-1.0,1.5,2561.4377985738647,0.0,2561.556999
2566.264999,0.2,,1.0,2564.4932989999998,2564.464899,-1.0,1.5,2566.191798573864,0.0,2566.264899
2575.384599,0.2,0.0625,-1.0,2570.182999,2570.148499,-1.0,0.0,2575.165798573863,,2575.354599
2581.659399,0.2,0.25,-1.0,2579.306099,2579.273299,-1.0,0.0,2581.5027985738625,,2581.627799
2589.590399,0.2,,-1.0,2585.6088990000003,2585.5810990000004,1.0,0.0,2589.3337985738617,0.0,2589.5558990000004
2594.020699,0.2,,1.0,2593.583799,2593.5562990000003,-1.0,1.5,2593.813798573861,1.0,2594.0205990000004
2598.500899,0.2,,1.0,2597.509299,2597.480399,-1.0,1.5,2598.3147985738606,0.0625,2598.500799
2602.426999,0.2,,1.0,2601.518799,2601.481099,-1.0,1.5,2602.33679857386,0.0625,2602.426899
2607.3813990000003,0.2,,1.0,2605.428299,2605.397499,-1.0,1.5,2607.2907985738593,0.0625,2607.381299
2611.4460990000002,0.2,,1.0,2610.3698990000003,2610.3393990000004,-1.0,1.5,2611.383798573859,1.0,2611.4459990000005
2616.6625990000002,0.2,,1.0,2614.391399,2614.364199,-1.0,1.5,2616.5737985738583,0.0625,2616.662499
2620.186099,0.2,1.0,-1.0,2619.584999,2619.555699,-1.0,0.0,2620.021798573858,,2620.155399
2624.7756990000003,0.2,1.0,-1.0,2624.6515990000003,2624.6223990000003,-1.0,0.0,2624.4827985738575,,2624.7448990000003
2630.096499,0.2,,1.0,2629.585199,2629.5555990000003,-1.0,1.5,2629.922798573857,0.125,2630.0963990000005
2634.2117989999997,0.2,0.25,-1.0,2633.162699,2633.130499,-1.0,0.0,2634.0267985738565,,2634.180699
2639.4343989999998,0.2,,-1.0,2638.253299,2638.222099,1.0,0.0,2639.149798573856,0.125,2639.399399
2651.376899,0.2,0.125,-1.0,2643.426899,2643.396999,-1.0,0.0,2651.1717985738546,,2651.349699
2660.7279989999997,0.2,,1.0,2655.346399,2655.313299,-1.0,1.5,2660.5947985738535,0.0625,2660.727899
2667.949099,0.2,,1.0,2664.580499,2664.546399,-1.0,1.5,2667.537798573853,0.25,2667.948999
2671.596199,0.2,,1.0,2671.110299,2671.079699,-1.0,1.5,2671.3867985738525,0.0,2671.596099
2675.591599,0.2,,1.0,2675.235799,2675.204699,-1.0,1.5,2675.339798573852,0.25,2675.591499
2679.776799,0.2,,1.0,2679.1212990000004,2679.0879990000003,-1.0,1.5,2679.5717985738515,0.0,2679.7766990000005
2685.3774989999997,0.2,,1.0,2682.7306989999997,2682.695999,-1.0,1.5,2685.3067985738508,0.125,2685.377399
2689.1724990000002,0.2,,1.0,2688.4123990000003,2688.3786990000003,-1.0,1.5,2689.1007985738506,0.0,2689.172399
2692.388499,0.2,,1.0,2692.265899,2692.237599,-1.0,1.5,2692.2847985738504,1.0,2692.388399
2697.760599,0.2,0.25,-1.0,2695.843299,2695.8121990000004,-1.0,0.0,2697.56779857385,,2697.727099
2701.959099,0.2,0.0,-1.0,2701.8300990000002,2701.794999,-1.0,0.0,2701.776798573849,,2701.897499
2708.576899,0.2,0.25,-1.0,2705.9915990000004,2705.962199,-1.0,0.0,2708.2417985738484,,2708.5423990000004
2713.154899,0.2,,1.0,2712.574399,2712.544799,-1.0,1.5,2713.0327985738477,0.0,2713.154799
2722.9775990000003,0.8,,-1.0,2717.823999,2717.795199,1.0,0.0,2722.7177985738467,0.0625,2722.950499
2727.7779990000004,0.8,0.0625,1.0,2727.1430990000003,2727.1117990000002,1.0,1.5,2727.6327985738462,,2727.777899
2731.221599,0.8,0.0,-1.0,2730.8925990000002,2730.8617990000002,-1.0,0.0,2730.963798573846,,2731.190299
2739.331599,0.8,,-1.0,2735.155099,2735.120099,1.0,0.0,2739.048798573845,0.0625,2739.2997990000003
2743.8206990000003,0.8,,1.0,2743.341099,2743.311399,-1.0,1.5,2743.5967985738444,1.0,2743.820599
2748.038799,0.8,,1.0,2746.754499,2746.719899,-1.0,1.5,2747.931798573844,0.25,2748.038699
2751.673099,0.8,0.25,-1.0,2751.256099,2751.227499,-1.0,0.0,2751.3437985738437,,2751.6414990000003
2755.975699,0.8,0.25,-1.0,2755.782599,2755.7529990000003,-1.0,0.0,2755.722798573843,,2755.942399
2762.244499,0.8,,1.0,2760.0321989999998,2760.002899,-1.0,1.5,2762.1257985738425,1.0,2762.2443989999997
2770.624299,0.8,,1.0,2765.905899,2765.877699,-1.0,1.5,2770.1787985738415,0.0,2770.624199
2775.881099,0.8,0.0,-1.0,2773.899899,2773.869099,-1.0,0.0,2775.583798573841,,2775.847499
2780.5481990000003,0.8,,1.0,2779.990599,2779.9604990000003,-1.0,1.5,2780.3727985738406,0.0,2780.548099
2784.530099,0.8,0.0,-1.0,2783.4889989999997,2783.460499,-1.0,0.0,2784.27879857384,,2784.489099
2789.871799,0.8,0.25,-1.0,2789.354699,2789.326899,-1.0,0.0,2789.6157985738396,,2789.842399
2796.672199,0.8,,1.0,2793.965299,2793.935499,-1.0,1.5,2796.5397985738387,0.125,2796.6720990000003
2800.4635989999997,0.8,0.125,1.0,2799.7389989999997,2799.709699,1.0,1.5,2800.3177985738384,,2800.463499
2805.9024990000003,0.8,0.125,1.0,2805.2246990000003,2805.193599,1.0,1.5,2805.437798573838,,2805.9023990000005
2810.605199,0.8,0.0,1.0,2809.122099,2809.093199,1.0,1.5,2810.284798573837,,2810.605099
2814.735999,0.8,0.0625,1.0,2813.639699,2813.610099,1.0,1.5,2814.6057985738366,,2814.735899
2818.102999,0.8,0.0,1.0,2817.933199,2817.9016990000005,1.0,1.5,2817.8537985738362,,2818.1028990000004
2821.872999,0.8,,1.0,2821.082599,2821.051499,-1.0,1.5,2821.7577985738358,1.0,2821.872899
2828.779599,0.8,0.0,1.0,2825.716199,2825.6845989999997,1.0,1.5,2828.613798573835,,2828.7794989999998
2832.594799,0.8,1.0,1.0,2831.797899,2831.768099,1.0,1.5,2832.362798573835,,2832.594699
2836.4009990000004,0.8,0.25,1.0,2835.8233990000003,2835.792499,1.0,1.5,2836.2197985738344,,2836.400899
2839.9625990000004,0.8,0.25,1.0,2839.3647990000004,2839.334499,1.0,1.5,2839.569798573834,,2839.962499
2843.698599,0.8,0.0625,1.0,2843.062299,2843.034399,1.0,1.5,2843.3707985738333,,2843.698499
2846.912099,0.8,0.0625,1.0,2846.7756990000003,2846.7424990000004,1.0,1.5,2846.7297985738332,,2846.9119990000004
2851.138199,0.8,0.0,1.0,2850.705199,2850.675699,1.0,1.5,2850.908798573833,,2851.1380990000002
2854.412999,0.8,0.0,1.0,2854.186699,2854.158499,1.0,1.5,2854.2237985738325,,2854.412899
2857.574799,0.8,1.0,1.0,2857.488099,2857.450699,1.0,1.5,2857.335798573832,,2857.5746990000002
2860.7611990000005,0.8,0.25,1.0,2860.6493990000004,2860.6088990000003,1.0,1.5,2860.579798573832,,2860.7610990000003
2864.031899,0.2,,-1.0,2863.8467990000004,2863.817499,1.0,0.0,2863.8587985738313,0.0625,2864.000599
2872.1947990000003,0.2,,-1.0,2869.461499,2869.433899,1.0,0.0,2872.0437985738304,0.125,2872.166799
2879.2972990000003,0.2,0.0625,1.0,2876.396399,2876.3669990000003,1.0,1.5,2879.0757985738296,,2879.297199
2884.300499,0.2,,1.0,2883.602199,2883.575199,-1.0,1.5,2884.159798573829,0.0,2884.300399
2892.1252990000003,0.2,,-1.0,2887.819799,2887.791699,1.0,0.0,2888.5377985738287,0.0625,2892.095099
2901.5407990000003,0.2,0.0,1.0,2896.2017990000004,2896.174899,1.0,1.5,2897.9617985738273,,2901.540699
2905.363399,0.2,,1.0,2904.611799,2904.583199,-1.0,1.5,2905.115798573827,1.0,2905.363299
2911.942699,0.2,,-1.0,2908.8132990000004,2908.782999,1.0,0.0,2911.626798573826,0.125,2911.915699
2916.7212990000003,0.2,,-1.0,2916.0281990000003,2915.999699,1.0,0.0,2916.5057985738254,0.0625,2916.681699
2924.8055990000003,0.2,,1.0,2921.582899,2921.549599,-1.0,1.5,2924.6007985738247,0.125,2924.805499
2929.150799,0.2,,1.0,2928.468699,2928.440599,-1.0,1.5,2928.981798573824,0.0625,2929.1506990000003
2934.387499,0.2,,1.0,2932.414199,2932.382499,-1.0,1.5,2934.3187985738236,0.0,2934.387399
2937.873999,0.2,,1.0,2937.4037989999997,2937.374099,-1.0,1.5,2937.684798573823,0.0,2937.8738989999997
2942.922299,0.2,,1.0,2940.952199,2940.923799,-1.0,1.5,2942.8517985738226,0.0625,2942.922199
2951.2179990000004,0.2,,1.0,2945.9287990000003,2945.898799,-1.0,1.5,2951.0537985738215,0.25,2951.217899
2954.7102990000003,0.2,,1.0,2954.446899,2954.4153990000004,-1.0,1.5,2954.511798573821,0.125,2954.710199
2960.6655990000004,0.2,0.0,-1.0,2957.7842990000004,2957.7565990000003,-1.0,0.0,2960.3387985738204,,2960.6293990000004
2968.061899,0.2,,1.0,2964.702099,2964.673699,-1.0,1.5,2967.9647985738197,0.0625,2968.061799
2971.720999,0.2,,1.0,2971.4879990000004,2971.456399,-1.0,1.5,2971.4077985738195,1.0,2971.7208990000004
2976.3345990000003,0.2,0.0,-1.0,2974.753399,2974.7233990000004,-1.0,0.0,2975.987798573819,,2976.2984990000004
2981.118199,0.2,,1.0,2980.303999,2980.272699,-1.0,1.5,2980.943798573818,0.125,2981.1180990000003
2987.170899,0.2,,-1.0,2984.169499,2984.139799,1.0,0.0,2986.8007985738177,0.25,2987.1398990000002
2991.7938990000002,0.2,,1.0,2991.275399,2991.2480990000004,-1.0,1.5,2991.4867985738174,0.0,2991.7937990000005
2995.191599,0.2,,1.0,2994.960799,2994.9314990000003,-1.0,1.5,2995.001798573817,0.125,2995.191499
3003.5499990000003,0.2,,1.0,2998.214199,2998.1810990000004,-1.0,1.5,3003.485798573816,1.0,3003.549899
3008.3774989999997,0.8,0.0625,-1.0,3007.520399,3007.489299,-1.0,0.0,3008.203798573815,,3008.3437989999998
3015.1362990000002,0.8,0.125,-1.0,3012.6509990000004,3012.622299,-1.0,0.0,3014.8777985738147,,3015.107499
3021.186999,0.8,0.125,-1.0,3019.365799,3019.3309990000002,-1.0,0.0,3021.067798573814,,3021.156099
3025.715599,0.8,,1.0,3025.192499,3025.163899,-1.0,1.5,3025.5837985738135,0.25,3025.715499
3029.571099,0.8,1.0,-1.0,3029.201999,3029.172199,-1.0,0.0,3029.261798573813,,3029.532599
3036.483799,0.8,1.0,1.0,3033.628599,3033.597199,1.0,1.5,3036.1787985738124,,3036.483699
3042.317199,0.8,0.0,1.0,3039.8022990000004,3039.771599,1.0,1.5,3042.202798573812,,3042.3170990000003
3048.152299,0.8,,-1.0,3047.499199,3047.471599,1.0,0.0,3047.897798573811,0.0625,3048.121099
3056.4183989999997,0.8,0.25,1.0,3053.2578989999997,3053.230099,1.0,1.5,3056.04379857381,,3056.418299
3061.9584990000003,0.8,0.0,1.0,3060.991899,3060.9548990000003,1.0,1.5,3061.6097985738097,,3061.958399
3066.0544990000003,0.8,,-1.0,3065.257399,3065.229799,1.0,0.0,3065.743798573809,0.25,3066.010099
3072.1655990000004,0.8,,1.0,3071.471199,3071.4375990000003,-1.0,1.5,3071.8917985738085,0.125,3072.165499
3075.922199,0.8,0.25,1.0,3075.376599,3075.3463990000005,1.0,1.5,3075.791798573808,,3075.9220990000003
3081.4024990000003,0.8,0.0625,1.0,3080.350299,3080.320999,1.0,1.5,3081.190798573807,,3081.402399
3084.928999,0.8,0.125,1.0,3084.4317990000004,3084.3959990000003,1.0,1.5,3084.760798573807,,3084.9288990000005
3088.154499,0.8,0.25,1.0,3088.0011990000003,3087.970799,1.0,1.5,3087.9887985738064,,3088.154399
3095.0241990000004,0.8,0.0625,1.0,3092.326699,3092.2959990000004,1.0,1.5,3094.709798573806,,3095.024099
3100.824599,0.8,0.125,1.0,3100.284699,3100.253699,1.0,1.5,3100.5767985738053,,3100.824499
3105.153299,0.8,0.125,1.0,3104.078099,3104.045799,1.0,1.5,3105.0417985738045,,3105.153199
3108.900699,0.8,,-1.0,3108.323699,3108.295499,1.0,0.0,3108.7197985738044,0.125,3108.863999
3113.863299,0.8,,-1.0,3113.142299,3113.112199,1.0,0.0,3113.5817985738036,0.25,3113.832099
3118.593099,0.8,0.125,1.0,3117.940799,3117.912099,1.0,1.5,3118.2777985738035,,3118.592999
3122.091499,0.8,0.25,1.0,3121.6142990000003,3121.578499,1.0,1.5,3121.9347985738027,,3122.0913990000004
3125.869699,0.8,0.0,1.0,3125.247699,3125.219799,1.0,1.5,3125.6507985738026,,3125.869599
3130.090799,0.8,0.0,1.0,3128.977199,3128.945199,1.0,1.5,3129.954798573802,,3130.090699
3133.4876990000002,0.8,,-1.0,3133.118699,3133.086699,1.0,0.0,3133.2037985738016,1.0,3133.458999
3137.8667990000004,0.8,1.0,1.0,3137.581199,3137.553099,1.0,1.5,3137.5997985738013,,3137.866699
3141.910799,0.2,,-1.0,3141.005699,3140.978399,1.0,0.0,3141.6497985738006,0.25,3141.880199
3147.201399,0.2,,-1.0,3146.0202990000003,3145.986099,1.0,0.0,3147.0507985738,0.0625,3147.169099
3155.469799,0.2,,1.0,3151.182899,3151.152399,-1.0,1.5,3154.9117985737994,0.25,3155.469699
3159.121799,0.2,0.25,1.0,3158.800799,3158.769499,1.0,1.5,3158.851798573799,,3159.1216990000003
3162.6479990000003,0.2,1.0,1.0,3162.218199,3162.185699,1.0,1.5,3162.4157985737984,,3162.647899
3166.246099,0.2,0.0625,1.0,3165.9316989999998,3165.9026989999998,1.0,1.5,3165.984798573798,,3166.2459989999998
3170.0899990000003,0.2,,1.0,3169.4330990000003,3169.402599,-1.0,1.5,3169.9477985737976,0.25,3170.089899
3174.439699,0.2,,-1.0,3173.1625990000002,3173.127499,1.0,0.0,3174.032798573797,0.125,3174.409799
3182.538699,0.2,,-1.0,3179.405299,3179.377299,1.0,0.0,3182.321798573796,0.0625,3182.502899
3191.313799,0.2,0.125,-1.0,3186.9562990000004,3186.9274990000004,-1.0,0.0,3191.1307985737953,,3191.2835990000003
3200.7147990000003,0.2,,1.0,3195.3152990000003,3195.285499,-1.0,1.5,3200.579798573794,0.25,3200.714699
3205.017799,0.2,,1.0,3204.597399,3204.568099,-1.0,1.5,3204.754798573794,1.0,3205.017699
3209.0014990000004,0.2,,1.0,3208.1107990000005,3208.076899,-1.0,1.5,3208.8867985737934,0.125,3209.001399
3212.264399,0.2,,1.0,3212.0202990000003,3211.993499,-1.0,1.5,3212.065798573793,0.125,3212.264299
3220.355199,0.2,,1.0,3215.469699,3215.434599,-1.0,1.5,3220.192798573792,1.0,3220.3550990000003
3224.7576990000002,0.2,,1.0,3223.4076990000003,3223.376499,-1.0,1.5,3224.5757985737914,0.0625,3224.757599
3230.8073990000003,0.2,,1.0,3228.689399,3228.6596990000003,-1.0,1.5,3230.5187985737907,0.125,3230.807299
3234.438199,0.2,,1.0,3233.974999,3233.942899,-1.0,1.5,3234.0047985737906,0.25,3234.4380990000004
3238.1839990000003,0.2,,1.0,3237.692499,3237.6594990000003,-1.0,1.5,3237.94479857379,0.125,3238.183899
3245.807399,0.2,,-1.0,3241.461899,3241.4262989999997,1.0,0.0,3245.5637985737894,0.0,3245.776199
3254.1997990000004,0.2,,1.0,3249.9288990000005,3249.900199,-1.0,1.5,3254.023798573788,0.0625,3254.1996990000002
3259.103099,0.2,,-1.0,3257.285799,3257.250299,1.0,0.0,3258.9587985737876,0.0625,3259.075399
3268.246199,0.2,,-1.0,3263.204599,3263.175799,1.0,0.0,3267.986798573787,0.125,3268.211199
3275.221199,0.2,0.125,1.0,3272.539699,3272.5089989999997,1.0,1.5,3275.004798573786,,3275.221099
3278.994799,0.2,,1.0,3278.337399,3278.308699,-1.0,1.5,3278.7907985737857,0.125,3278.9946990000003
3288.562799,0.2,,1.0,3283.045999,3283.016399,-1.0,1.5,3288.0407985737847,1.0,3288.562699
3292.893199,0.2,,-1.0,3291.655999,3291.624899,1.0,0.0,3292.751798573784,0.125,3292.864199
3298.842499,0.2,,1.0,3297.478699,3297.441699,-1.0,1.5,3298.6027985737833,0.25,3298.8423989999997
3302.410899,0.2,,1.0,3301.899299,3301.866199,-1.0,1.5,3302.074798573783,0.0,3302.410799
3308.709499,0.2,,1.0,3305.4526990000004,3305.4247990000003,-1.0,1.5,3308.3277985737823,0.0,3308.7093990000003
3318.605599,0.2,,1.0,3311.890499,3311.8579990000003,-1.0,1.5,3318.353798573781,0.0,3318.6054990000002
3322.121799,0.2,,-1.0,3321.748699,3321.716099,1.0,0.0,3321.793798573781,0.0625,3322.092599
3329.2765990000003,0.2,0.0,-1.0,3326.403299,3326.3741990000003,-1.0,0.0,3329.0857985737803,,3329.241799
3334.363299,0.2,,-1.0,3333.410099,3333.381899,1.0,0.0,3334.1577985737795,0.125,3334.330899
3340.2938990000002,0.2,,1.0,3339.308899,3339.281999,-1.0,1.5,3340.022798573779,0.0,3340.293799
3344.994799,0.2,,1.0,3344.610499,3344.573899,-1.0,1.5,3344.6777985737785,1.0,3344.994699
3349.411499,0.2,,1.0,3348.147899,3348.114899,-1.0,1.5,3348.311798573778,1.0,3349.411399
3357.4465990000003,0.2,,1.0,3352.6774990000004,3352.6405990000003,-1.0,1.5,3357.303798573777,0.25,3357.446499
3362.7486989999998,0.2,0.0625,-1.0,3360.5874989999998,3360.5485989999997,-1.0,0.0,3362.6387985737765,,3362.718699
3369.4594990000005,0.2,0.25,-1.0,3366.978199,3366.9477990000005,-1.0,0.0,3369.3247985737758,,3369.4281990000004
3374.970999,0.2,,1.0,3374.609199,3374.581499,-1.0,1.5,3374.702798573775,1.0,3374.970899
3379.344399,0.2,,1.0,3378.846699,3378.814899,-1.0,1.5,3378.9917985737748,1.0,3379.3442990000003
3384.224499,0.2,0.0,1.0,3382.468099,3382.439899,1.0,1.5,3383.868798573774,,3384.224399
3387.722299,0.2,,1.0,3387.340699,3387.3064990000003,-1.0,1.5,3387.3497985737736,0.25,3387.7221990000003
3391.557799,0.2,1.0,1.0,3390.962199,3390.930899,1.0,1.5,3391.4197985737733,,3391.557699
3395.075699,0.2,,1.0,3394.687599,3394.6562989999998,-1.0,1.5,3394.776798573773,1.0,3395.075599
3400.093299,0.2,,-1.0,3398.227999,3398.197499,1.0,0.0,3399.938798573772,0.125,3400.061899
3412.396799,0.2,,-1.0,3405.386899,3405.356099,1.0,0.0,3412.148798573771,0.0625,3412.367299
3423.044399,0.2,,1.0,3416.602299,3416.572299,-1.0,1.5,3422.4337985737698,0.0625,3423.0442989999997
3432.241199,0.2,,1.0,3426.252499,3426.222499,-1.0,1.5,3432.0147985737685,1.0,3432.2410990000003
3448.448299,0.2,,1.0,3436.2866989999998,3436.255399,-1.0,1.5,3448.265798573767,1.0,3448.448199
3474.595199,0.2,,1.0,3452.961699,3452.929599,-1.0,1.5,3474.386798573764,0.25,3474.595099
3506.134199,0.2,,-1.0,3477.829799,3477.796199,1.0,0.0,3505.9467985737606,0.0,3506.098199
3519.8898990000002,0.2,,-1.0,3510.463699,3510.437199,1.0,0.0,3519.449798573759,0.0,3519.861499
3527.9728990000003,0.2,,-1.0,3524.139399,3524.1034990000003,1.0,0.0,3527.737798573758,1.0,3527.942199
3533.2421990000003,0.2,,1.0,3532.2983990000002,3532.2700990000003,-1.0,1.5,3533.0487985737577,0.125,3533.2420990000005
3537.9200990000004,0.2,,-1.0,3537.146999,3537.119799,1.0,0.0,3537.629798573757,0.125,3537.885599
3542.705699,0.2,,1.0,3542.217599,3542.1864990000004,-1.0,1.5,3542.2327985737566,0.25,3542.7055990000003
3546.4000990000004,0.2,,-1.0,3545.823099,3545.7947990000002,1.0,0.0,3546.1687985737562,0.0,3546.3670990000005
3580.259699,0.2,,1.0,3550.5295990000004,3550.5030990000005,-1.0,1.5,3554.2807985737554,0.0,3580.2595990000004
