feedback_times,feedbackType,choice,action_time
2675.591599,1.0,-1.0,0.25170042614809063
2679.776799,1.0,-1.0,0.20490042614892445
2685.3774989999997,1.0,-1.0,0.07060042614921258
2689.1724990000002,1.0,-1.0,0.07160042614941631
2692.388499,1.0,-1.0,0.1036004261495691
2697.760599,-1.0,-1.0,0.15930042615036655
2701.959099,-1.0,-1.0,0.120700426150961
2708.576899,-1.0,-1.0,0.30060042615195925
2713.154899,1.0,-1.0,0.12200042615222628
2722.9775990000003,-1.0,1.0,0.23270042615331477
2727.7779990000004,1.0,1.0,0.14510042615393104
2731.221599,-1.0,-1.0,0.2265004261539616
2739.331599,-1.0,1.0,0.2510004261553149
2743.8206990000003,1.0,-1.0,0.22380042615577622
2748.038799,1.0,-1.0,0.10690042615624407
2751.673099,-1.0,-1.0,0.29770042615655257
2755.975699,-1.0,-1.0,0.2196004261568305
2762.244499,1.0,-1.0,0.11860042615717248
2770.624299,1.0,-1.0,0.44540042615835773
2775.881099,-1.0,-1.0,0.26370042615917555
2780.5481990000003,1.0,-1.0,0.1753004261595379
2784.530099,-1.0,-1.0,0.21030042615984712
2789.871799,-1.0,-1.0,0.22660042616053033
2796.672199,1.0,-1.0,0.13230042616169158
2800.4635989999997,1.0,1.0,0.14570042616151113
2805.9024990000003,1.0,1.0,0.4646004261626331
2810.605199,1.0,1.0,0.32030042616270293
2814.735999,1.0,1.0,0.13010042616315332
2818.102999,1.0,1.0,0.2491004261642047
2821.872999,1.0,-1.0,0.11510042616419014
2828.779599,1.0,1.0,0.16570042616467617
2832.594799,1.0,1.0,0.231900426165339
2836.4009990000004,1.0,1.0,0.18110042616581268
2839.9625990000004,1.0,1.0,0.3927004261663569
2843.698599,1.0,1.0,0.3277004261667571
2846.912099,1.0,1.0,0.18220042616712817
2851.138199,1.0,1.0,0.2293004261673559
2854.412999,1.0,1.0,0.1891004261674425
2857.574799,1.0,1.0,0.23890042616812934
2860.7611990000005,1.0,1.0,0.18130042616849096
2864.031899,-1.0,1.0,0.1418004261686292
2872.1947990000003,-1.0,1.0,0.12300042616971041
2879.2972990000003,1.0,1.0,0.22140042617047584
2884.300499,1.0,-1.0,0.14060042617120416
2892.1252990000003,-1.0,1.0,3.557300426171423
2901.5407990000003,1.0,1.0,3.5789004261728223
2905.363399,1.0,-1.0,0.24750042617324652
2911.942699,-1.0,1.0,0.28890042617422296
2916.7212990000003,-1.0,1.0,0.1759004261748487
2924.8055990000003,1.0,-1.0,0.20470042617535
2929.150799,1.0,-1.0,0.16890042617615109
2934.387499,1.0,-1.0,0.06860042617654472
2937.873999,1.0,-1.0,0.18910042617653744
2942.922299,1.0,-1.0,0.07040042617745712
2951.2179990000004,1.0,-1.0,0.16410042617872023
2954.7102990000003,1.0,-1.0,0.1984004261789778
2960.6655990000004,-1.0,-1.0,0.2906004261799353
2968.061899,1.0,-1.0,0.09700042618032967
2971.720999,1.0,-1.0,0.3131004261808812
2976.3345990000003,-1.0,-1.0,0.31070042618148364
2981.118199,1.0,-1.0,0.17430042618207153
2987.170899,-1.0,1.0,0.3391004261825401
2991.7938990000002,1.0,-1.0,0.30700042618309453
2995.191599,1.0,-1.0,0.18970042618320804
3003.5499990000003,1.0,-1.0,0.06410042618426814
3008.3774989999997,-1.0,-1.0,0.14000042618454245
3015.1362990000002,-1.0,-1.0,0.2297004261854454
3021.186999,-1.0,-1.0,0.08830042618592415
3025.715599,1.0,-1.0,0.13170042618639854
3029.571099,-1.0,-1.0,0.27080042618717926
3036.483799,1.0,1.0,0.30490042618748703
3042.317199,1.0,1.0,0.11430042618849257
3048.152299,-1.0,1.0,0.22330042618887092
3056.4183989999997,1.0,1.0,0.3745004261900249
3061.9584990000003,1.0,1.0,0.3486004261903872
3066.0544990000003,-1.0,1.0,0.2663004261912647
3072.1655990000004,1.0,-1.0,0.2737004261916809
3075.922199,1.0,1.0,0.13030042619220694
3081.4024990000003,1.0,1.0,0.21160042619294472
3084.928999,1.0,1.0,0.1681004261936323
3088.154499,1.0,1.0,0.16560042619357773
3095.0241990000004,1.0,1.0,0.3143004261942224
3100.824599,1.0,1.0,0.24770042619456945
3105.153299,1.0,1.0,0.11140042619535961
3108.900699,-1.0,1.0,0.14420042619576634
3113.863299,-1.0,1.0,0.2503004261966453
3118.593099,1.0,1.0,0.3152004261964976
3122.091499,1.0,1.0,0.1566004261976559
3125.869699,1.0,1.0,0.21880042619750384
3130.090799,1.0,1.0,0.13590042619807718
3133.4876990000002,-1.0,1.0,0.25520042619837113
3137.8667990000004,1.0,1.0,0.2669004261988448
3141.910799,-1.0,1.0,0.23040042619959422
3147.201399,-1.0,1.0,0.11830042620022141
3155.469799,1.0,-1.0,0.5579004262008311
3159.121799,1.0,1.0,0.26990042620127497
3162.6479990000003,1.0,1.0,0.2321004262016686
3166.246099,1.0,1.0,0.26120042620186723
3170.0899990000003,1.0,-1.0,0.14210042620243257
3174.439699,-1.0,1.0,0.3770004262028124
3182.538699,-1.0,1.0,0.18110042620401146
3191.313799,-1.0,-1.0,0.15280042620497625
3200.7147990000003,1.0,-1.0,0.1349004262060589
3205.017799,1.0,-1.0,0.26290042620621534
3209.0014990000004,1.0,-1.0,0.11460042620683453
3212.264399,1.0,-1.0,0.19850042620691966
3220.355199,1.0,-1.0,0.1623004262082759
3224.7576990000002,1.0,-1.0,0.1818004262086106
3230.8073990000003,1.0,-1.0,0.2885004262093389
3234.438199,1.0,-1.0,0.4333004262098257
3238.1839990000003,1.0,-1.0,0.2391004262099159
3245.807399,-1.0,1.0,0.21240042621047905
3254.1997990000004,1.0,-1.0,0.17590042621213797
3259.103099,-1.0,1.0,0.1166004262122442
3268.246199,-1.0,1.0,0.22440042621292378
3275.221199,1.0,1.0,0.21630042621382017
3278.994799,1.0,-1.0,0.2039004262146591
3288.562799,1.0,-1.0,0.5219004262153248
3292.893199,-1.0,1.0,0.11240042621602697
3298.842499,1.0,-1.0,0.23960042621638422
3302.410899,1.0,-1.0,0.33600042621719695
3308.709499,1.0,-1.0,0.3816004262180286
3318.605599,1.0,-1.0,0.2517004262190312
3322.121799,-1.0,1.0,0.29880042621925895
3329.2765990000003,-1.0,-1.0,0.1560004262196344
3334.363299,-1.0,1.0,0.17310042622057153
3340.2938990000002,1.0,-1.0,0.2710004262212351
3344.994799,1.0,-1.0,0.3169004262213093
3349.411499,1.0,-1.0,1.0996004262219685
3357.4465990000003,1.0,-1.0,0.14270042622320034
3362.7486989999998,-1.0,-1.0,0.07990042622350302
3369.4594990000005,-1.0,-1.0,0.10340042622465262
3374.970999,1.0,-1.0,0.2681004262249189
3379.344399,1.0,-1.0,0.35250042622556066
3384.224499,1.0,1.0,0.3556004262263741
3387.722299,1.0,-1.0,0.37240042622670444
3391.557799,1.0,1.0,0.13790042622667897
3395.075699,1.0,-1.0,0.29880042622698966
3400.093299,-1.0,1.0,0.1231004262276656
3412.396799,-1.0,1.0,0.21850042622918409
3423.044399,1.0,-1.0,0.610500426229919
3432.241199,1.0,-1.0,0.2263004262317736
3448.448299,1.0,-1.0,0.18240042623301633
3474.595199,1.0,-1.0,0.20830042623629197
3506.134199,-1.0,1.0,0.15140042623943373
3519.8898990000002,-1.0,1.0,0.4117004262411683
3527.9728990000003,-1.0,1.0,0.2044004262420458
3533.2421990000003,1.0,-1.0,0.19330042624278576
3537.9200990000004,-1.0,1.0,0.2558004262432405
3542.705699,1.0,-1.0,0.4728004262437935
3546.4000990000004,-1.0,1.0,0.19830042624425914
3580.259699,1.0,-1.0,25.978800426245016
3595.5713990000004,1.0,1.0,0.205500426249273
3599.6535989999998,-1.0,1.0,0.12960042624945345
3617.074799,1.0,-1.0,0.1529004262520175
3624.487599,1.0,-1.0,0.34170042625282804
3636.830199,-1.0,1.0,0.48780042625412534
3647.957499,1.0,1.0,0.6856004262549504
3655.058199,1.0,-1.0,0.2793004262557588
3661.525199,-1.0,1.0,0.6689004262566414
3665.962299,1.0,-1.0,0.22040042625712886
3673.7696990000004,-1.0,1.0,0.2824004262579365
3696.402899,1.0,1.0,0.20100042626017967
